FCFS Simulation Log
Date: Tue Dec  9 06:18:32 2025
Time Limit: 1000 ms
Books: 71, Members: 20

Action 34 (ISSUE) - AT: 11.20 ms, Start: 13.71 ms, WT: 2.51 ms
[11.20 ms] ISSUED: Vagabond to member Yusuf (ID: 14)
Action 34.1 completed - BT: 0.39 ms, Finish: 11.59 ms
Action 34 completed - BT: 0.39 ms, Finish: 14.10 ms

Action 35 (RETURN) - AT: 11.80 ms, Start: 14.10 ms, WT: 2.30 ms
[11.80 ms] RETURNED: The Way of Kings from member Ibrahim
Action 35.1 completed - BT: 0.39 ms, Finish: 12.19 ms
Action 35 completed - BT: 0.39 ms, Finish: 14.49 ms

Action 36 (APPROVE) - AT: 11.80 ms, Start: 14.49 ms, WT: 2.69 ms
[11.80 ms] APPROVED: Spy X Family to member Safiya
Action 36.1 completed - BT: 0.36 ms, Finish: 12.16 ms
[11.80 ms] APPROVED: The Hound of the Baskervilles to member Safiya
Action 36.2 completed - BT: 0.30 ms, Finish: 12.46 ms
Action 36 completed - BT: 0.66 ms, Finish: 15.15 ms

Action 37 (ISSUE) - AT: 11.80 ms, Start: 15.15 ms, WT: 3.35 ms
[11.80 ms] ISSUED: Paper Towns to member Khadija (ID: 11)
Action 37.1 completed - BT: 0.27 ms, Finish: 12.07 ms
[11.80 ms] REJECTED ISSUE: Paper Towns already taken
Action 37.2 completed - BT: 0.03 ms, Finish: 12.10 ms
Action 37 completed - BT: 0.30 ms, Finish: 15.45 ms

Action 38 (APPROVE) - AT: 12.70 ms, Start: 15.45 ms, WT: 2.75 ms
[12.70 ms] REJECTED: Jujutsu Kaisen request from member Aisha
Action 38.1 completed - BT: 0.26 ms, Finish: 12.96 ms
[12.70 ms] APPROVED: The Name of the Wind to member Monem
Action 38.2 completed - BT: 0.26 ms, Finish: 13.22 ms
Action 38 completed - BT: 0.52 ms, Finish: 15.97 ms

Action 39 (ISSUE) - AT: 13.50 ms, Start: 15.97 ms, WT: 2.47 ms
[13.50 ms] ISSUED: The Adventures of Sherlock Holmes to member Jeem (ID: 2)
Action 39.1 completed - BT: 0.24 ms, Finish: 13.74 ms
[13.50 ms] REJECTED ISSUE: The Adventures of Sherlock Holmes already taken
Action 39.2 completed - BT: 0.03 ms, Finish: 13.76 ms
[13.50 ms] REJECTED ISSUE: The Adventures of Sherlock Holmes already taken
Action 39.3 completed - BT: 0.04 ms, Finish: 13.80 ms
Action 39 completed - BT: 0.30 ms, Finish: 16.27 ms

Action 40 (APPROVE) - AT: 13.50 ms, Start: 16.27 ms, WT: 2.77 ms
[13.50 ms] APPROVED: My Hero Academia to member Hassan
Action 40.1 completed - BT: 0.25 ms, Finish: 13.75 ms
Action 40 completed - BT: 0.25 ms, Finish: 16.52 ms

Action 41 (REQUEST) - AT: 13.50 ms, Start: 16.52 ms, WT: 3.02 ms
[13.50 ms] REQUESTED: Batman Year One by member Omar (ID: 10)
Action 41.1 completed - BT: 0.23 ms, Finish: 13.73 ms
[13.50 ms] REJECTED REQUEST: Batman Year One not available
Action 41.2 completed - BT: 0.03 ms, Finish: 13.76 ms
Action 41 completed - BT: 0.26 ms, Finish: 16.78 ms

Action 42 (REQUEST) - AT: 14.50 ms, Start: 16.78 ms, WT: 2.28 ms
[14.50 ms] REQUESTED: Vinland Saga by member Safiya (ID: 17)
Action 42.1 completed - BT: 0.24 ms, Finish: 14.74 ms
Action 42 completed - BT: 0.24 ms, Finish: 17.02 ms

Action 43 (ISSUE) - AT: 15.10 ms, Start: 17.02 ms, WT: 1.92 ms
[15.10 ms] ISSUED: Looking for Alaska to member Maryam (ID: 13)
Action 43.1 completed - BT: 0.31 ms, Finish: 15.41 ms
[15.10 ms] REJECTED ISSUE: Looking for Alaska already taken
Action 43.2 completed - BT: 0.03 ms, Finish: 15.44 ms
[15.10 ms] REJECTED ISSUE: Looking for Alaska already taken
Action 43.3 completed - BT: 0.04 ms, Finish: 15.48 ms
Action 43 completed - BT: 0.38 ms, Finish: 17.40 ms

Action 44 (ISSUE) - AT: 16.00 ms, Start: 17.40 ms, WT: 1.40 ms
[16.00 ms] ISSUED: Looking for Alaska to member Sajid (ID: 1)
Action 44.1 completed - BT: 0.30 ms, Finish: 16.30 ms
Action 44 completed - BT: 0.30 ms, Finish: 17.69 ms

Action 45 (ISSUE) - AT: 17.00 ms, Start: 17.69 ms, WT: 0.69 ms
[17.00 ms] ISSUED: Attack on Titan to member Fatima (ID: 5)
Action 45.1 completed - BT: 0.30 ms, Finish: 17.30 ms
Action 45 completed - BT: 0.30 ms, Finish: 17.99 ms

Action 46 (APPROVE) - AT: 17.00 ms, Start: 17.99 ms, WT: 0.99 ms
[17.00 ms] APPROVED: Vinland Saga to member Safiya
Action 46.1 completed - BT: 0.29 ms, Finish: 17.29 ms
Action 46 completed - BT: 0.29 ms, Finish: 18.28 ms

Action 47 (APPROVE) - AT: 17.00 ms, Start: 18.28 ms, WT: 1.28 ms
Action 47 completed - BT: 0.00 ms, Finish: 18.28 ms

Action 48 (RETURN) - AT: 17.60 ms, Start: 18.28 ms, WT: 0.68 ms
[17.60 ms] RETURNED: Demon Slayer from member Khadija
Action 48.1 completed - BT: 0.30 ms, Finish: 17.90 ms
[17.60 ms] RETURNED: Looking for Alaska from member Sajid
Action 48.2 completed - BT: 0.38 ms, Finish: 18.28 ms
[17.60 ms] RETURNED: Paper Towns from member Khadija
Action 48.3 completed - BT: 0.30 ms, Finish: 18.57 ms
Action 48 completed - BT: 0.97 ms, Finish: 19.25 ms

Action 49 (ISSUE) - AT: 18.50 ms, Start: 19.25 ms, WT: 0.75 ms
[18.50 ms] ISSUED: Paper Towns to member Ibrahim (ID: 8)
Action 49.1 completed - BT: 0.31 ms, Finish: 18.81 ms
Action 49 completed - BT: 0.31 ms, Finish: 19.56 ms

Action 50 (REQUEST) - AT: 19.30 ms, Start: 19.56 ms, WT: 0.26 ms
[19.30 ms] REQUESTED: Agnibina by member Sajid (ID: 1)
Action 50.1 completed - BT: 0.25 ms, Finish: 19.55 ms
[19.30 ms] REJECTED REQUEST: Agnibina not available
Action 50.2 completed - BT: 0.04 ms, Finish: 19.59 ms
Action 50 completed - BT: 0.29 ms, Finish: 19.85 ms

Action 51 (APPROVE) - AT: 19.30 ms, Start: 19.85 ms, WT: 0.55 ms
[19.30 ms] APPROVED: Agnibina to member Sajid
Action 51.1 completed - BT: 0.22 ms, Finish: 19.52 ms
Action 51 completed - BT: 0.22 ms, Finish: 20.08 ms

Action 52 (RETURN) - AT: 19.30 ms, Start: 20.08 ms, WT: 0.78 ms
[19.30 ms] RETURNED: Attack on Titan from member Fatima
Action 52.1 completed - BT: 0.23 ms, Finish: 19.53 ms
[19.30 ms] RETURNED: Death Note from member Ibrahim
Action 52.2 completed - BT: 0.31 ms, Finish: 19.84 ms
[19.30 ms] RETURNED: Fullmetal Alchemist from member Ibrahim
Action 52.3 completed - BT: 0.28 ms, Finish: 20.12 ms
[19.30 ms] RETURNED: My Hero Academia from member Hassan
Action 52.4 completed - BT: 0.33 ms, Finish: 20.45 ms
[19.30 ms] RETURNED: The Adventures of Sherlock Holmes from member Jeem
Action 52.5 completed - BT: 0.30 ms, Finish: 20.75 ms
[19.30 ms] RETURNED: The Hound of the Baskervilles from member Safiya
Action 52.6 completed - BT: 0.30 ms, Finish: 21.05 ms
[19.30 ms] RETURNED: Vagabond from member Yusuf
Action 52.7 completed - BT: 0.33 ms, Finish: 21.38 ms
[19.30 ms] RETURNED: Agnibina from member Sajid
Action 52.8 completed - BT: 0.28 ms, Finish: 21.66 ms
Action 52 completed - BT: 2.36 ms, Finish: 22.43 ms

Action 53 (RETURN) - AT: 20.30 ms, Start: 22.43 ms, WT: 2.13 ms
[20.30 ms] RETURNED: Paper Towns from member Ibrahim
Action 53.1 completed - BT: 0.32 ms, Finish: 20.62 ms
[20.30 ms] RETURNED: Spy X Family from member Safiya
Action 53.2 completed - BT: 0.35 ms, Finish: 20.96 ms
[20.30 ms] RETURNED: The Name of the Wind from member Monem
Action 53.3 completed - BT: 0.34 ms, Finish: 21.30 ms
Action 53 completed - BT: 1.00 ms, Finish: 23.44 ms

Action 54 (ISSUE) - AT: 21.30 ms, Start: 23.44 ms, WT: 2.14 ms
[21.30 ms] ISSUED: The Fault in Our Stars to member Sajid (ID: 1)
Action 54.1 completed - BT: 0.24 ms, Finish: 21.54 ms
Action 54 completed - BT: 0.24 ms, Finish: 23.68 ms

Action 55 (ISSUE) - AT: 21.30 ms, Start: 23.68 ms, WT: 2.38 ms
[21.30 ms] ISSUED: Attack on Titan to member Maryam (ID: 13)
Action 55.1 completed - BT: 0.28 ms, Finish: 21.58 ms
[21.30 ms] REJECTED ISSUE: Attack on Titan already taken
Action 55.2 completed - BT: 0.04 ms, Finish: 21.62 ms
Action 55 completed - BT: 0.32 ms, Finish: 24.00 ms

Action 56 (REQUEST) - AT: 21.30 ms, Start: 24.00 ms, WT: 2.70 ms
[21.30 ms] REQUESTED: Solo Leveling by member Ranjinee (ID: 3)
Action 56.1 completed - BT: 0.34 ms, Finish: 21.64 ms
[21.30 ms] REJECTED REQUEST: Solo Leveling not available
Action 56.2 completed - BT: 0.03 ms, Finish: 21.67 ms
[21.30 ms] REJECTED REQUEST: Solo Leveling not available
Action 56.3 completed - BT: 0.03 ms, Finish: 21.70 ms
Action 56 completed - BT: 0.40 ms, Finish: 24.40 ms

Action 57 (ISSUE) - AT: 22.10 ms, Start: 24.40 ms, WT: 2.30 ms
[22.10 ms] ISSUED: The Way of Kings to member Aisha (ID: 7)
Action 57.1 completed - BT: 0.30 ms, Finish: 22.40 ms
[22.10 ms] REJECTED ISSUE: The Way of Kings already taken
Action 57.2 completed - BT: 0.04 ms, Finish: 22.43 ms
[22.10 ms] REJECTED ISSUE: The Way of Kings already taken
Action 57.3 completed - BT: 0.03 ms, Finish: 22.46 ms
Action 57 completed - BT: 0.36 ms, Finish: 24.76 ms

Action 58 (RETURN) - AT: 22.90 ms, Start: 24.76 ms, WT: 1.86 ms
[22.90 ms] RETURNED: One Piece from member Ibrahim
Action 58.1 completed - BT: 0.29 ms, Finish: 23.19 ms
[22.90 ms] RETURNED: The Fault in Our Stars from member Sajid
Action 58.2 completed - BT: 0.25 ms, Finish: 23.44 ms
[22.90 ms] RETURNED: The Way of Kings from member Aisha
Action 58.3 completed - BT: 0.30 ms, Finish: 23.74 ms
Action 58 completed - BT: 0.84 ms, Finish: 25.60 ms

Action 59 (ISSUE) - AT: 23.60 ms, Start: 25.60 ms, WT: 2.00 ms
[23.60 ms] ISSUED: Death Note to member Tariq (ID: 18)
Action 59.1 completed - BT: 0.27 ms, Finish: 23.87 ms
[23.60 ms] REJECTED ISSUE: Death Note already taken
Action 59.2 completed - BT: 0.04 ms, Finish: 23.91 ms
[23.60 ms] REJECTED ISSUE: Death Note already taken
Action 59.3 completed - BT: 0.03 ms, Finish: 23.94 ms
Action 59 completed - BT: 0.34 ms, Finish: 25.94 ms

Action 60 (RETURN) - AT: 23.60 ms, Start: 25.94 ms, WT: 2.34 ms
[23.60 ms] RETURNED: Attack on Titan from member Maryam
Action 60.1 completed - BT: 0.33 ms, Finish: 23.93 ms
[23.60 ms] RETURNED: Berserk from member Monem
Action 60.2 completed - BT: 0.28 ms, Finish: 24.21 ms
[23.60 ms] RETURNED: Death Note from member Tariq
Action 60.3 completed - BT: 0.24 ms, Finish: 24.45 ms
[23.60 ms] RETURNED: Looking for Alaska from member Maryam
Action 60.4 completed - BT: 0.28 ms, Finish: 24.73 ms
Action 60 completed - BT: 1.13 ms, Finish: 27.08 ms

Action 61 (ISSUE) - AT: 24.60 ms, Start: 27.08 ms, WT: 2.48 ms
[24.60 ms] ISSUED: Batman Year One to member Amina (ID: 15)
Action 61.1 completed - BT: 0.30 ms, Finish: 24.90 ms
Action 61 completed - BT: 0.30 ms, Finish: 27.37 ms

Action 62 (RETURN) - AT: 24.60 ms, Start: 27.37 ms, WT: 2.77 ms
[24.60 ms] RETURNED: Batman Year One from member Amina
Action 62.1 completed - BT: 0.33 ms, Finish: 24.93 ms
Action 62 completed - BT: 0.33 ms, Finish: 27.70 ms

Action 63 (APPROVE) - AT: 24.60 ms, Start: 27.70 ms, WT: 3.10 ms
[24.60 ms] REJECTED: Solo Leveling request from member Ranjinee
Action 63.1 completed - BT: 0.31 ms, Finish: 24.91 ms
Action 63 completed - BT: 0.31 ms, Finish: 28.01 ms

Action 64 (APPROVE) - AT: 25.50 ms, Start: 28.01 ms, WT: 2.51 ms
[25.50 ms] REJECTED: Batman Year One request from member Omar
Action 64.1 completed - BT: 0.30 ms, Finish: 25.80 ms
Action 64 completed - BT: 0.30 ms, Finish: 28.31 ms

Action 65 (ISSUE) - AT: 26.50 ms, Start: 28.31 ms, WT: 1.81 ms
[26.50 ms] ISSUED: Bidrohi to member Hamza (ID: 16)
Action 65.1 completed - BT: 0.37 ms, Finish: 26.87 ms
[26.50 ms] REJECTED ISSUE: Bidrohi already taken
Action 65.2 completed - BT: 0.04 ms, Finish: 26.91 ms
[26.50 ms] REJECTED ISSUE: Bidrohi already taken
Action 65.3 completed - BT: 0.04 ms, Finish: 26.95 ms
Action 65 completed - BT: 0.45 ms, Finish: 28.76 ms

Action 66 (RETURN) - AT: 27.20 ms, Start: 28.76 ms, WT: 1.56 ms
[27.20 ms] RETURNED: Bidrohi from member Hamza
Action 66.1 completed - BT: 0.26 ms, Finish: 27.46 ms
[27.20 ms] RETURNED: Vinland Saga from member Safiya
Action 66.2 completed - BT: 0.28 ms, Finish: 27.74 ms
Action 66 completed - BT: 0.54 ms, Finish: 29.30 ms

Action 67 (RETURN) - AT: 27.20 ms, Start: 29.30 ms, WT: 2.10 ms
[27.20 ms] RETURN: No borrowed books
Action 67 completed - BT: 0.00 ms, Finish: 29.30 ms

Action 68 (REQUEST) - AT: 27.70 ms, Start: 29.30 ms, WT: 1.60 ms
[27.70 ms] REQUESTED: One Piece by member Khadija (ID: 11)
Action 68.1 completed - BT: 0.26 ms, Finish: 27.96 ms
[27.70 ms] REJECTED REQUEST: One Piece not available
Action 68.2 completed - BT: 0.03 ms, Finish: 28.00 ms
[27.70 ms] REJECTED REQUEST: One Piece not available
Action 68.3 completed - BT: 0.03 ms, Finish: 28.03 ms
Action 68 completed - BT: 0.33 ms, Finish: 29.63 ms

Action 69 (ISSUE) - AT: 27.70 ms, Start: 29.63 ms, WT: 1.93 ms
[27.70 ms] ISSUED: Attack on Titan to member Fatima (ID: 5)
Action 69.1 completed - BT: 0.31 ms, Finish: 28.01 ms
[27.70 ms] REJECTED ISSUE: Attack on Titan already taken
Action 69.2 completed - BT: 0.03 ms, Finish: 28.04 ms
[27.70 ms] REJECTED ISSUE: Attack on Titan already taken
Action 69.3 completed - BT: 0.03 ms, Finish: 28.07 ms
Action 69 completed - BT: 0.37 ms, Finish: 29.99 ms

Action 70 (REQUEST) - AT: 27.70 ms, Start: 29.99 ms, WT: 2.29 ms
[27.70 ms] REQUESTED: Naruto by member Aisha (ID: 7)
Action 70.1 completed - BT: 0.29 ms, Finish: 27.99 ms
[27.70 ms] REJECTED REQUEST: Naruto not available
Action 70.2 completed - BT: 0.04 ms, Finish: 28.03 ms
[27.70 ms] REJECTED REQUEST: Naruto not available
Action 70.3 completed - BT: 0.03 ms, Finish: 28.06 ms
Action 70 completed - BT: 0.36 ms, Finish: 30.35 ms

Action 71 (RETURN) - AT: 28.40 ms, Start: 30.35 ms, WT: 1.95 ms
[28.40 ms] RETURNED: Attack on Titan from member Fatima
Action 71.1 completed - BT: 0.33 ms, Finish: 28.73 ms
Action 71 completed - BT: 0.33 ms, Finish: 30.68 ms

Action 72 (REQUEST) - AT: 29.20 ms, Start: 30.68 ms, WT: 1.48 ms
[29.20 ms] REQUESTED: Vinland Saga by member Khadija (ID: 11)
Action 72.1 completed - BT: 0.37 ms, Finish: 29.57 ms
[29.20 ms] REJECTED REQUEST: Vinland Saga not available
Action 72.2 completed - BT: 0.03 ms, Finish: 29.60 ms
[29.20 ms] REJECTED REQUEST: Vinland Saga not available
Action 72.3 completed - BT: 0.02 ms, Finish: 29.63 ms
Action 72 completed - BT: 0.43 ms, Finish: 31.10 ms

Action 73 (ISSUE) - AT: 30.20 ms, Start: 31.10 ms, WT: 0.90 ms
[30.20 ms] ISSUED: Death Note to member Monem (ID: 12)
Action 73.1 completed - BT: 0.24 ms, Finish: 30.44 ms
[30.20 ms] REJECTED ISSUE: Death Note already taken
Action 73.2 completed - BT: 0.03 ms, Finish: 30.47 ms
Action 73 completed - BT: 0.27 ms, Finish: 31.37 ms

Action 74 (APPROVE) - AT: 30.20 ms, Start: 31.37 ms, WT: 1.17 ms
[30.20 ms] APPROVED: One Piece to member Khadija
Action 74.1 completed - BT: 0.25 ms, Finish: 30.45 ms
Action 74 completed - BT: 0.25 ms, Finish: 31.62 ms

Action 75 (APPROVE) - AT: 30.80 ms, Start: 31.62 ms, WT: 0.82 ms
Action 75 completed - BT: 0.00 ms, Finish: 31.62 ms

Action 76 (APPROVE) - AT: 31.80 ms, Start: 31.80 ms, WT: 0.00 ms
[31.80 ms] APPROVED: Naruto to member Aisha
Action 76.1 completed - BT: 0.24 ms, Finish: 32.04 ms
[31.80 ms] APPROVED: Vinland Saga to member Khadija
Action 76.2 completed - BT: 0.23 ms, Finish: 32.27 ms
Action 76 completed - BT: 0.47 ms, Finish: 32.27 ms

Action 77 (REQUEST) - AT: 32.80 ms, Start: 32.80 ms, WT: 0.00 ms
[32.80 ms] REQUESTED: Looking for Alaska by member Safiya (ID: 17)
Action 77.1 completed - BT: 0.26 ms, Finish: 33.06 ms
Action 77 completed - BT: 0.26 ms, Finish: 33.06 ms

Action 78 (APPROVE) - AT: 32.80 ms, Start: 33.06 ms, WT: 0.26 ms
[32.80 ms] REJECTED: Looking for Alaska request from member Safiya
Action 78.1 completed - BT: 0.28 ms, Finish: 33.08 ms
Action 78 completed - BT: 0.28 ms, Finish: 33.34 ms

Action 79 (APPROVE) - AT: 32.80 ms, Start: 33.34 ms, WT: 0.54 ms
[32.80 ms] APPROVE: No pending requests
Action 79 completed - BT: 0.00 ms, Finish: 33.34 ms

Action 80 (ISSUE) - AT: 33.50 ms, Start: 33.50 ms, WT: 0.00 ms
[33.50 ms] ISSUED: Paper Towns to member Jeem (ID: 2)
Action 80.1 completed - BT: 0.27 ms, Finish: 33.77 ms
[33.50 ms] REJECTED ISSUE: Paper Towns already taken
Action 80.2 completed - BT: 0.04 ms, Finish: 33.81 ms
[33.50 ms] REJECTED ISSUE: Paper Towns already taken
Action 80.3 completed - BT: 0.03 ms, Finish: 33.84 ms
Action 80 completed - BT: 0.34 ms, Finish: 33.84 ms

Action 81 (ISSUE) - AT: 33.50 ms, Start: 33.84 ms, WT: 0.34 ms
[33.50 ms] ISSUED: The Hound of the Baskervilles to member Nadia (ID: 19)
Action 81.1 completed - BT: 0.24 ms, Finish: 33.74 ms
Action 81 completed - BT: 0.24 ms, Finish: 34.08 ms

Action 82 (RETURN) - AT: 34.40 ms, Start: 34.40 ms, WT: 0.00 ms
[34.40 ms] RETURNED: Death Note from member Monem
Action 82.1 completed - BT: 0.26 ms, Finish: 34.66 ms
[34.40 ms] RETURNED: Naruto from member Aisha
Action 82.2 completed - BT: 0.27 ms, Finish: 34.92 ms
[34.40 ms] RETURNED: Paper Towns from member Jeem
Action 82.3 completed - BT: 0.26 ms, Finish: 35.18 ms
Action 82 completed - BT: 0.78 ms, Finish: 35.18 ms

Action 83 (RETURN) - AT: 34.40 ms, Start: 35.18 ms, WT: 0.78 ms
[34.40 ms] RETURNED: One Piece from member Khadija
Action 83.1 completed - BT: 0.30 ms, Finish: 34.70 ms
[34.40 ms] RETURNED: The Hound of the Baskervilles from member Nadia
Action 83.2 completed - BT: 0.32 ms, Finish: 35.02 ms
Action 83 completed - BT: 0.62 ms, Finish: 35.80 ms

Action 84 (ISSUE) - AT: 35.30 ms, Start: 35.80 ms, WT: 0.50 ms
[35.30 ms] ISSUED: Death Note to member Maryam (ID: 13)
Action 84.1 completed - BT: 0.22 ms, Finish: 35.52 ms
[35.30 ms] REJECTED ISSUE: Death Note already taken
Action 84.2 completed - BT: 0.03 ms, Finish: 35.55 ms
[35.30 ms] REJECTED ISSUE: Death Note already taken
Action 84.3 completed - BT: 0.03 ms, Finish: 35.58 ms
Action 84 completed - BT: 0.28 ms, Finish: 36.08 ms

Action 85 (APPROVE) - AT: 36.00 ms, Start: 36.08 ms, WT: 0.08 ms
[36.00 ms] APPROVE: No pending requests
Action 85 completed - BT: 0.00 ms, Finish: 36.08 ms

Action 86 (ISSUE) - AT: 36.00 ms, Start: 36.08 ms, WT: 0.08 ms
[36.00 ms] ISSUED: My Hero Academia to member Tariq (ID: 18)
Action 86.1 completed - BT: 0.26 ms, Finish: 36.26 ms
[36.00 ms] REJECTED ISSUE: My Hero Academia already taken
Action 86.2 completed - BT: 0.03 ms, Finish: 36.29 ms
[36.00 ms] REJECTED ISSUE: My Hero Academia already taken
Action 86.3 completed - BT: 0.03 ms, Finish: 36.33 ms
Action 86 completed - BT: 0.33 ms, Finish: 36.41 ms

Action 87 (REQUEST) - AT: 36.00 ms, Start: 36.41 ms, WT: 0.41 ms
[36.00 ms] REQUESTED: The Name of the Wind by member Ranjinee (ID: 3)
Action 87.1 completed - BT: 0.28 ms, Finish: 36.28 ms
[36.00 ms] REJECTED REQUEST: The Name of the Wind not available
Action 87.2 completed - BT: 0.03 ms, Finish: 36.31 ms
Action 87 completed - BT: 0.31 ms, Finish: 36.72 ms

Action 88 (REQUEST) - AT: 36.50 ms, Start: 36.72 ms, WT: 0.21 ms
[36.50 ms] REQUESTED: My Hero Academia by member Jeem (ID: 2)
Action 88.1 completed - BT: 0.23 ms, Finish: 36.73 ms
[36.50 ms] REJECTED REQUEST: My Hero Academia not available
Action 88.2 completed - BT: 0.03 ms, Finish: 36.76 ms
Action 88 completed - BT: 0.26 ms, Finish: 36.98 ms

Action 89 (RETURN) - AT: 36.50 ms, Start: 36.98 ms, WT: 0.48 ms
[36.50 ms] RETURNED: Death Note from member Maryam
Action 89.1 completed - BT: 0.25 ms, Finish: 36.75 ms
[36.50 ms] RETURNED: My Hero Academia from member Tariq
Action 89.2 completed - BT: 0.22 ms, Finish: 36.97 ms
[36.50 ms] RETURNED: Vinland Saga from member Khadija
Action 89.3 completed - BT: 0.30 ms, Finish: 37.27 ms
Action 89 completed - BT: 0.77 ms, Finish: 37.75 ms

Action 90 (RETURN) - AT: 36.50 ms, Start: 37.75 ms, WT: 1.25 ms
[36.50 ms] RETURN: No borrowed books
Action 90 completed - BT: 0.00 ms, Finish: 37.75 ms

Action 91 (ISSUE) - AT: 37.30 ms, Start: 37.75 ms, WT: 0.45 ms
[37.30 ms] ISSUED: One Punch Man to member Sajid (ID: 1)
Action 91.1 completed - BT: 0.35 ms, Finish: 37.65 ms
Action 91 completed - BT: 0.35 ms, Finish: 38.11 ms

Action 92 (ISSUE) - AT: 37.30 ms, Start: 38.11 ms, WT: 0.81 ms
[37.30 ms] ISSUED: Attack on Titan to member Ibrahim (ID: 8)
Action 92.1 completed - BT: 0.35 ms, Finish: 37.65 ms
Action 92 completed - BT: 0.35 ms, Finish: 38.46 ms

Action 93 (RETURN) - AT: 37.30 ms, Start: 38.46 ms, WT: 1.16 ms
[37.30 ms] RETURNED: Attack on Titan from member Ibrahim
Action 93.1 completed - BT: 0.32 ms, Finish: 37.62 ms
[37.30 ms] RETURNED: One Punch Man from member Sajid
Action 93.2 completed - BT: 0.37 ms, Finish: 37.99 ms
Action 93 completed - BT: 0.69 ms, Finish: 39.15 ms

Action 94 (RETURN) - AT: 38.20 ms, Start: 39.15 ms, WT: 0.95 ms
[38.20 ms] RETURN: No borrowed books
Action 94 completed - BT: 0.00 ms, Finish: 39.15 ms

Action 95 (REQUEST) - AT: 39.00 ms, Start: 39.15 ms, WT: 0.15 ms
[39.00 ms] REQUESTED: Demon Slayer by member Fatima (ID: 5)
Action 95.1 completed - BT: 0.33 ms, Finish: 39.33 ms
Action 95 completed - BT: 0.33 ms, Finish: 39.48 ms

Action 96 (RETURN) - AT: 39.00 ms, Start: 39.48 ms, WT: 0.48 ms
[39.00 ms] RETURN: No borrowed books
Action 96 completed - BT: 0.00 ms, Finish: 39.48 ms

Action 97 (ISSUE) - AT: 39.00 ms, Start: 39.48 ms, WT: 0.48 ms
[39.00 ms] ISSUED: The Alchemist to member Fatima (ID: 5)
Action 97.1 completed - BT: 0.33 ms, Finish: 39.33 ms
[39.00 ms] REJECTED ISSUE: The Alchemist already taken
Action 97.2 completed - BT: 0.03 ms, Finish: 39.37 ms
[39.00 ms] REJECTED ISSUE: The Alchemist already taken
Action 97.3 completed - BT: 0.04 ms, Finish: 39.40 ms
Action 97 completed - BT: 0.40 ms, Finish: 39.88 ms

Action 98 (RETURN) - AT: 40.00 ms, Start: 40.00 ms, WT: 0.00 ms
Action 98 completed - BT: 0.00 ms, Finish: 40.00 ms

Action 99 (REQUEST) - AT: 40.00 ms, Start: 40.00 ms, WT: 0.00 ms
[40.00 ms] REQUESTED: Harry Potter by member Rizwan (ID: 20)
Action 99.1 completed - BT: 0.25 ms, Finish: 40.25 ms
Action 99 completed - BT: 0.25 ms, Finish: 40.25 ms

Action 100 (REQUEST) - AT: 40.00 ms, Start: 40.25 ms, WT: 0.25 ms
[40.00 ms] REQUESTED: Paper Towns by member Monem (ID: 12)
Action 100.1 completed - BT: 0.31 ms, Finish: 40.31 ms
Action 100 completed - BT: 0.31 ms, Finish: 40.56 ms

Action 101 (APPROVE) - AT: 40.60 ms, Start: 40.60 ms, WT: 0.00 ms
[40.60 ms] REJECTED: Demon Slayer request from member Fatima
Action 101.1 completed - BT: 0.32 ms, Finish: 40.92 ms
[40.60 ms] APPROVED: Paper Towns to member Monem
Action 101.2 completed - BT: 0.28 ms, Finish: 41.20 ms
[40.60 ms] REJECTED: The Name of the Wind request from member Ranjinee
Action 101.3 completed - BT: 0.31 ms, Finish: 41.52 ms
Action 101 completed - BT: 0.92 ms, Finish: 41.52 ms

Action 102 (APPROVE) - AT: 40.60 ms, Start: 41.52 ms, WT: 0.92 ms
[40.60 ms] REJECTED: Harry Potter request from member Rizwan
Action 102.1 completed - BT: 0.33 ms, Finish: 40.93 ms
Action 102 completed - BT: 0.33 ms, Finish: 41.84 ms

Action 103 (REQUEST) - AT: 40.60 ms, Start: 41.84 ms, WT: 1.24 ms
[40.60 ms] REQUESTED: Bidrohi by member Rizwan (ID: 20)
Action 103.1 completed - BT: 0.24 ms, Finish: 40.84 ms
Action 103 completed - BT: 0.24 ms, Finish: 42.08 ms

Action 104 (RETURN) - AT: 41.60 ms, Start: 42.08 ms, WT: 0.48 ms
[41.60 ms] RETURNED: The Alchemist from member Fatima
Action 104.1 completed - BT: 0.30 ms, Finish: 41.90 ms
Action 104 completed - BT: 0.30 ms, Finish: 42.38 ms

Action 105 (ISSUE) - AT: 41.60 ms, Start: 42.38 ms, WT: 0.78 ms
[41.60 ms] ISSUED: Death Note to member Safiya (ID: 17)
Action 105.1 completed - BT: 0.28 ms, Finish: 41.88 ms
[41.60 ms] REJECTED ISSUE: Death Note already taken
Action 105.2 completed - BT: 0.03 ms, Finish: 41.92 ms
[41.60 ms] REJECTED ISSUE: Death Note already taken
Action 105.3 completed - BT: 0.03 ms, Finish: 41.95 ms
Action 105 completed - BT: 0.35 ms, Finish: 42.73 ms

Action 106 (RETURN) - AT: 42.50 ms, Start: 42.73 ms, WT: 0.23 ms
Action 106 completed - BT: 0.00 ms, Finish: 42.73 ms

